nervousness	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
neurotic	-1.4	1.11355	[-3, -2, -2, -1, 1, -2, -2, -1, 0, -2]
neurotically	-1.8	1.16619	[0, -2, -1, -3, -3, -1, 0, -2, -3, -3]
neuroticism	-0.9	1.22066	[-2, -1, -1, -1, -2, 0, -3, 1, 1, -1]
neurotics	-0.7	1.61555	[-2, 0, -1, -2, -1, -3, 0, 2, 2, -2]
nice	1.8	0.74833	[3, 1, 1, 2, 2, 1, 3, 1, 2, 2]
nicely	1.9	0.83066	[2, 1, 2, 2, 4, 2, 1, 1, 2, 2]
niceness	1.6	0.66332	[1, 1, 3, 2, 1, 1, 2, 2, 2, 1]
nicenesses	2.1	1.22066	[4, 0, 3, 1, 2, 1, 4, 2, 2, 2]
nicer	1.9	0.53852	[2, 2, 1, 2, 3, 2, 2, 2, 1, 2]
nicest	2.2	0.87178	[1, 4, 1, 2, 2, 2, 3, 3, 2, 2]
niceties	1.5	1.20416	[1, 4, 1, 1, 2, 1, 0, 3, 2, 0]
nicety	1.2	1.07703	[1, 0, 4, 1, 1, 0, 2, 1, 1, 1]
nifty	1.7	0.64031	[2, 2, 1, 1, 1, 2, 3, 2, 2, 1]
niggas	-1.4	2.2	[-4, -3, 2, 1, -4, -2, 0, -1, 1, -4]
nigger	-3.3	1.18743	[-4, -4, -4, -4, -4, -4, -1, -3, -1, -4]
no	-1.2	0.74833	[-1, -1, -1, -1, -1, -1, 0, -1, -2, -3]
noble	2.0	0.89443	[2, 1, 2, 2, 3, 0, 2, 3, 2, 3]
noisy	-0.7	0.64031	[-2, 0, -1, -1, 0, -1, -1, 0, 0, -1]
nonsense	-1.7	0.64031	[-3, -1, -1, -1, -2, -1, -2, -2, -2, -2]
noob	-0.2	1.16619	[-2, 0, -1, 0, -1, 2, 1, 1, -1, -1]
nosey	-0.8	1.16619	[-2, -2, -2, 1, -1, -1, 0, 1, 0, -2]
notorious	-1.9	1.3	[-2, -4, -3, -2, -2, -2, -1, -1, -3, 1]
novel	1.3	0.64031	[2, 0, 1, 1, 1, 1, 2, 2, 2, 1]
numb	-1.4	0.66332	[-1, -1, -1, -1, -2, -1, -1, -3, -2, -1]
numbat	0.2	0.4	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
numbed	-0.9	0.53852	[-1, -1, -1, -1, 0, 0, -2, -1, -1, -1]
number	0.3	0.64031	[0, 0, 1, 0, 0, 2, 0, 0, 0, 0]
numberable	0.6	0.91652	[0, 2, 0, 0, 0, 2, 2, 0, 0, 0]
numbest	-1.0	0.89443	[-2, -1, 0, 0, -3, -1, -1, -1, 0, -1]
numbfish	-0.4	0.66332	[-1, 0, 0, 0, -2, 0, 0, -1, 0, 0]
numbfishes	-0.7	0.9	[0, -1, 0, -1, -1, 0, -1, 0, 0, -3]
numbing	-1.1	0.83066	[-1, 0, -1, -1, -2, -1, -3, -1, 0, -1]
numbingly	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
numbles	0.4	0.66332	[0, 0, 0, 0, 1, 2, 0, 0, 1, 0]
numbly	-1.4	1.0198	[-3, -2, 0, -1, -1, -3, -1, -2, -1, 0]
numbness	-1.1	0.7	[-1, -1, -2, -1, -1, -2, -1, 0, -2, 0]
numbs	-0.7	1.00499	[-1, 0, -1, 0, 1, 0, -3, -1, -1, -1]
numbskull	-2.3	1.41774	[-2, -4, -3, 0, -2, -2, -4, -4, 0, -2]
numbskulls	-2.2	1.07703	[-2, -2, -4, -2, -2, -1, -3, -3, 0, -3]
nurtural	1.5	0.80623	[2, 1, 2, 2, 1, 3, 0, 1, 2, 1]
nurturance	1.6	0.8	[1, 2, 1, 1, 3, 0, 2, 2, 2, 2]
nurturances	1.3	1.55242	[0, -2, 3, 1, 1, 2, 3, 0, 2, 3]
nurturant	1.7	0.78102	[2, 1, 3, 2, 2, 2, 2, 1, 0, 2]
nurture	1.4	0.8	[3, 1, 2, 2, 1, 2, 1, 0, 1, 1]
nurtured	1.9	0.9434	[2, 1, 3, 3, 3, 1, 2, 2, 0, 2]
nurturer	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
nurturers	0.8	1.66132	[2, -1, 2, 2, 1, -2, -2, 2, 2, 2]
nurtures	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
nurturing	2.0	0.63246	[3, 3, 2, 2, 1, 2, 2, 1, 2, 2]
nuts	-1.3	1.26886	[-2, -1, -2, -3, 1, -1, 1, -2, -2, -2]
o.o	-0.8	1.07703	[-1, -1, 0, -2, -1, -1, -2, 1, -2, 1]
o/\o	2.1	1.04403	[1, 2, 3, 1, 3, 4, 1, 2, 3, 1]
o_0	-0.1	0.53852	[-1, -1, 0, 0, 0, 0, 0, 0, 1, 0]
obliterate	-2.9	0.83066	[-3, -4, -3, -3, -3, -3, -2, -1, -4, -3]
obliterated	-2.1	1.3	[-3, 0, -1, -4, -3, -2, 0, -2, -3, -3]
obnoxious	-2.0	0.44721	[-1, -2, -3, -2, -2, -2, -2, -2, -2, -2]
obnoxiously	-2.3	0.64031	[-3, -2, -1, -2, -2, -3, -2, -3, -3, -2]
obnoxiousness	-2.1	0.7	[-3, -1, -1, -2, -2, -3, -2, -2, -3, -2]
obscene	-2.8	0.87178	[-3, -3, -2, -1, -3, -4, -3, -4, -2, -3]
obsess	-1.0	0.89443	[-2, 0, -2, -1, 1, -1, -2, -1, -1, -1]
obsessed	-0.7	0.78102	[0, 0, -1, 0, -1, 0, -1, -2, -2, 0]
obsesses	-1.0	0.7746	[-2, -2, -1, -2, 0, -1, -1, -1, 0, 0]
obsessing	-1.4	0.66332	[-1, -1, -1, -2, -1, -1, -1, -3, -2, -1]
obsession	-1.4	0.8	[0, -2, -2, -1, -1, -1, -3, -1, -1, -2]
obsessional	-1.5	0.92195	[0, -2, -1, -1, -3, -1, -2, -1, -3, -1]
obsessionally	-1.3	0.9	[-1, -2, -2, -2, -2, -1, 1, -1, -1, -2]
obsessions	-0.9	1.44568	[-1, -4, -2, -1, 1, -1, 0, 1, 0, -2]
obsessive	-0.9	1.04403	[-2, 0, -1, 0, 1, -1, -3, -1, -1, -1]
obsessively	-0.4	1.2	[-1, -1, -1, -1, -1, 1, 2, -2, 1, -1]
obsessiveness	-1.2	1.32665	[0, -3, -1, -1, -1, 1, -4, -1, -1, -1]
obsessives	-0.7	0.9	[-1, -1, -1, -1, -1, 1, -2, 1, -1, -1]
obsolete	-1.2	0.74833	[-1, -1, -1, -1, -2, -1, -1, -3, -1, 0]
obstacle	-1.5	1.0247	[-1, -3, -1, -2, -2, -2, 1, -1, -2, -2]
obstacles	-1.6	0.8	[-3, -1, -2, -1, -2, -2, 0, -2, -1, -2]
obstinate	-1.2	0.74833	[-2, -1, -1, -1, 0, 0, -2, -1, -2, -2]
odd	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
offence	-1.2	1.93907	[-2, -2, -3, 3, -2, -2, -3, 2, -1, -2]
offences	-1.4	1.49666	[-2, -2, -4, -1, -2, -2, -1, 0, 2, -2]
offend	-1.2	1.4	[-2, -2, -2, -2, -1, -2, -2, 1, 2, -2]
offended	-1.0	1.41421	[-2, -2, -2, -2, -1, 0, -2, 2, 1, -2]
offender	-1.5	1.28452	[-3, -2, -2, -2, -2, -2, -2, 1, 1, -2]
offenders	-1.5	1.28452	[-2, -1, -2, -2, -2, -2, 2, -3, -2, -1]
offending	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
offends	-2.0	0.7746	[-3, -1, -1, -2, -2, -2, -3, -1, -2, -3]
offense	-1.0	1.61245	[-2, 1, -1, -2, -2, -2, -3, 2, 1, -2]
offenseless	0.7	1.79165	[3, 1, 0, 2, 1, 2, 1, 0, -4, 1]
offenses	-1.5	1.5	[-1, -2, -2, -4, -1, -2, 1, -3, 1, -2]
offensive	-2.0	1.48324	[-3, -3, -3, -2, -1, -2, 2, -2, -3, -3]
offensively	-2.8	0.87178	[-2, -4, -3, -3, -2, -4, -4, -2, -2, -2]
offensiveness	-2.3	0.45826	[-2, -2, -2, -2, -2, -3, -2, -3, -3, -2]
offensives	-0.8	1.249	[0, 0, -1, -2, 0, 2, -2, -1, -2, -2]
offline	-0.5	0.92195	[0, 0, 0, 0, -3, 0, -1, 0, -1, 0]
ok	1.2	0.4	[1, 2, 1, 1, 1, 1, 2, 1, 1, 1]
okay	0.9	0.53852	[1, 1, 0, 0, 1, 1, 1, 2, 1, 1]
okays	2.1	1.13578	[1, 1, 1, 4, 3, 2, 2, 1, 2, 4]
ominous	-1.4	1.49666	[-3, -2, -1, -2, -2, -1, -1, 1, 1, -4]
once-in-a-lifetime	1.8	1.4	[4, 2, 1, 0, 1, 1, 4, 3, 2, 0]
openness	1.4	0.8	[2, 1, 1, 2, 2, 1, 1, 1, 3, 0]
opportune	1.7	0.78102	[2, 2, 0, 1, 2, 3, 2, 2, 1, 2]
opportunely	1.5	1.0247	[1, 1, 4, 1, 2, 1, 1, 2, 2, 0]
opportuneness	1.2	1.249	[0, 1, 2, 2, 2, 2, 2, 2, -2, 1]
opportunism	0.4	1.11355	[-1, -1, 0, -1, 1, 2, 0, 1, 2, 1]
opportunisms	0.2	1.4	[2, -1, 0, -1, 1, -2, 2, 2, -1, 0]
opportunist	0.2	0.9798	[-1, -1, 0, -1, 0, 2, 0, 1, 1, 1]
opportunistic	-0.1	2.11896	[-2, 1, -1, 0, -4, 2, -1, 4, 1, -1]
opportunistically	0.9	1.51327	[1, -3, 1, 3, 2, 2, 1, 0, 1, 1]
opportunists	0.3	1.34536	[0, -1, -1, 2, 1, 3, -1, -1, 1, 0]
opportunities	1.6	0.4899	[1, 1, 2, 2, 2, 1, 2, 2, 1, 2]
opportunity	1.8	0.6	[2, 2, 2, 2, 3, 1, 2, 1, 1, 2]
oppressed	-2.1	0.53852	[-2, -2, -2, -1, -2, -2, -3, -2, -2, -3]
oppressive	-1.7	1.34536	[-3, -2, -1, -2, -2, -2, -3, 2, -2, -2]
optimal	1.5	0.67082	[1, 2, 1, 3, 1, 1, 1, 2, 2, 1]
optimality	1.9	0.7	[3, 3, 2, 1, 2, 1, 2, 2, 1, 2]
optimally	1.3	0.9	[0, 3, 0, 1, 1, 2, 1, 1, 2, 2]
optimisation	1.6	0.8	[3, 1, 1, 1, 2, 1, 1, 3, 2, 1]
optimisations	1.8	0.6	[3, 1, 1, 2, 1, 2, 2, 2, 2, 2]
optimise	1.9	0.83066	[1, 2, 3, 2, 3, 3, 2, 1, 1, 1]
optimised	1.7	1.26886	[2, 4, 1, 2, 1, 2, 3, 2, 1, -1]
optimises	1.6	1.0198	[3, 1, 1, 1, 1, 3, 2, 0, 3, 1]
optimising	1.7	1.00499	[1, 2, 3, 3, 1, 2, 1, 3, 0, 1]
optimism	2.5	0.67082	[2, 2, 3, 3, 3, 4, 2, 2, 2, 2]
optimisms	2.0	0.63246	[2, 3, 1, 3, 1, 2, 2, 2, 2, 2]
optimist	2.4	0.4899	[3, 2, 3, 2, 3, 3, 2, 2, 2, 2]
optimistic	1.3	1.48661	[2, 2, -3, 2, 2, 2, 1, 2, 1, 2]
optimistically	2.1	0.53852	[3, 2, 2, 2, 3, 2, 1, 2, 2, 2]
optimists	1.6	0.66332	[3, 2, 2, 1, 2, 1, 2, 1, 1, 1]
optimization	1.6	0.8	[2, 3, 1, 1, 1, 2, 0, 2, 2, 2]
optimizations	0.9	1.04403	[0, 2, 0, 2, 1, 0, 3, 1, 0, 0]
optimize	2.2	0.87178	[2, 3, 3, 2, 1, 2, 4, 2, 2, 1]
optimized	2.0	0.44721	[1, 3, 2, 2, 2, 2, 2, 2, 2, 2]
optimizer	1.5	0.67082	[1, 3, 1, 1, 2, 2, 1, 2, 1, 1]
optimizers	2.1	0.7	[3, 3, 1, 3, 2, 2, 1, 2, 2, 2]
optimizes	1.8	0.6	[1, 3, 2, 1, 2, 2, 1, 2, 2, 2]
optimizing	2.0	0.7746	[1, 1, 2, 2, 1, 3, 3, 3, 2, 2]
optionless	-1.7	0.64031	[-2, -1, -2, -3, -1, -2, -2, -2, -1, -1]
original	1.3	0.9	[0, 2, 0, 2, 2, 0, 2, 1, 2, 2]
outcry	-2.3	0.64031	[-3, -2, -2, -3, -2, -1, -3, -2, -2, -3]
outgoing	1.2	1.16619	[1, 1, 1, 2, -1, 1, 3, 3, 0, 1]
outmaneuvered	0.5	1.36015	[-2, 2, 0, 0, 3, 1, 1, 0, 1, -1]
outrage	-2.3	1.00499	[-2, -2, -4, -3, -1, -3, -3, -1, -1, -3]
outraged	-2.5	0.92195	[-3, -2, -2, -1, -3, -3, -1, -4, -3, -3]
outrageous	-2.0	1.34164	[-3, 0, -2, -1, -3, 0, -3, -3, -4, -1]
outrageously	-1.2	1.32665	[-1, -1, -3, -3, -2, -1, 2, -1, -1, -1]
outrageousness	-1.2	1.249	[-2, 0, 1, -2, -1, -1, -3, 0, -1, -3]
outrageousnesses	-1.3	1.67631	[-1, -3, -2, 1, 0, 1, 0, -3, -2, -4]
outrages	-2.3	1.00499	[-3, -2, -2, -1, -3, -3, -1, -4, -1, -3]
outraging	-2.0	1.18322	[-4, -1, -2, -3, -1, 0, -1, -3, -3, -2]
outreach	1.1	0.7	[2, 1, 0, 0, 2, 1, 1, 1, 2, 1]
outstanding	3.0	0.89443	[3, 1, 3, 3, 4, 4, 2, 3, 4, 3]
overjoyed	2.7	0.78102	[4, 3, 3, 4, 2, 2, 2, 2, 3, 2]
overload	-1.5	0.67082	[-2, 0, -1, -2, -2, -1, -1, -2, -2, -2]
overlooked	-0.1	1.44568	[-1, -2, -1, -1, 2, 0, -1, 2, -1, 2]
overreact	-1.0	1.73205	[-2, -2, -2, -2, 0, -3, 1, 3, -1, -2]
overreacted	-1.7	0.64031	[-2, -2, -2, -1, -1, -1, -1, -3, -2, -2]
overreaction	-0.7	1.34536	[-2, -1, 0, -1, -1, 3, -2, -1, -1, -1]
overreacts	-2.2	0.87178	[-2, -2, -2, -3, -4, -1, -3, -1, -2, -2]
oversell	-0.9	0.7	[0, -1, -1, 0, -2, -1, -1, -1, -2, 0]
overselling	-0.8	1.16619	[0, -1, 0, -1, -2, -1, -1, -2, -2, 2]
oversells	0.3	1.26886	[-1, -1, 0, 0, 2, 2, 2, -1, 1, -1]
oversimplification	0.2	1.53623	[-1, 1, -1, -1, 1, -1, -2, 1, 2, 3]
oversimplifies	0.1	1.37477	[3, 0, 0, -1, 1, -1, 2, -1, -1, -1]
oversimplify	-0.6	1.35647	[-3, -1, 0, -2, 0, 1, 2, -1, -1, -1]
overstatement	-1.1	0.7	[-2, 0, -1, -2, -1, 0, -1, -1, -2, -1]
overstatements	-0.7	1.34536	[-1, -1, -3, -1, 2, 0, -1, -1, -2, 1]
overweight	-1.5	0.67082	[-3, -2, -1, -1, -1, -2, -1, -2, -1, -1]
overwhelm	-0.7	1.26886	[-1, 2, -1, -1, -2, -2, 1, 0, -1, -2]
overwhelmed	0.2	1.53623	[-2, -1, 2, -2, 2, 1, -1, 2, 1, 0]
overwhelmingly	-0.5	1.28452	[0, -2, -1, 0, -2, -1, -2, 0, 1, 2]
overwhelms	-0.8	1.249	[-2, -2, -1, -1, -1, -2, 2, 1, -1, -1]
oxymoron	-0.5	0.80623	[0, 0, -1, -1, -1, -2, 1, 0, 0, -1]
pain	-2.3	0.64031	[-2, -3, -2, -2, -2, -2, -2, -2, -2, -4]
pained	-1.8	0.6	[-1, -2, -3, -2, -2, -2, -2, -1, -1, -2]
painful	-1.9	0.9434	[-2, -1, -1, -3, -4, -1, -1, -2, -2, -2]
painfuller	-1.7	1.34536	[-2, -2, -2, 2, -1, -3, -2, -2, -3, -2]
painfully	-2.4	0.4899	[-2, -3, -2, -3, -3, -2, -2, -2, -2, -3]
painfulness	-2.7	0.64031	[-3, -4, -3, -2, -3, -3, -3, -2, -2, -2]
paining	-1.7	0.45826	[-1, -2, -2, -2, -2, -2, -1, -2, -1, -2]
painless	1.2	0.87178	[1, 2, -1, 1, 2, 1, 2, 1, 2, 1]
painlessly	1.1	0.3	[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]
painlessness	0.4	1.0198	[1, 1, 1, 1, -1, 1, -2, 0, 1, 1]
pains	-1.8	0.6	[-2, -2, -1, -1, -1, -2, -2, -2, -3, -2]
palatable	1.6	0.8	[2, 1, 2, 1, 2, 1, 3, 0, 2, 2]
palatableness	0.8	0.87178	[2, 1, 1, 0, -1, 2, 0, 1, 1, 1]
palatably	1.1	0.83066	[2, 1, 2, 1, 1, 1, 2, -1, 1, 1]
panic	-2.3	0.64031	[-3, -2, -1, -2, -2, -2, -3, -3, -2, -3]
panicked	-2.0	1.61245	[-2, -4, -3, -3, -3, 1, -2, -2, 1, -3]
panicking	-1.9	0.53852	[-2, -2, -3, -2, -2, -2, -2, -2, -1, -1]
panicky	-1.5	0.67082	[-2, -2, -1, -1, -1, -1, -1, -2, -3, -1]
panicle	0.5	0.67082	[2, 0, 0, 0, 0, 0, 0, 1, 1, 1]
panicled	0.1	0.83066	[2, 0, 0, 0, 0, -1, 0, -1, 1, 0]
panicles	-0.2	0.6	[1, 0, 0, 0, 0, -1, 0, -1, -1, 0]
panics	-1.9	1.3	[-2, -3, -2, -3, -1, -2, 1, -4, -1, -2]
paniculate	0.1	0.3	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
panicums	-0.1	0.3	[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]
paradise	3.2	0.9798	[4, 1, 4, 2, 4, 4, 3, 3, 3, 4]
paradox	-0.4	0.66332	[-1, -1, 0, 0, -1, 0, -1, 0, 1, -1]
paranoia	-1.0	1.48324	[1, -2, -2, -3, -1, 0, -2, -1, -2, 2]
paranoiac	-1.3	1.61555	[-2, -3, -2, -2, 1, -3, 2, -2, 0, -2]
paranoiacs	-0.7	1.18743	[-1, 0, -1, -1, -3, 1, -2, 0, 1, -1]
paranoias	-1.5	1.0247	[-2, -3, -2, 0, -1, -3, 0, -1, -1, -2]
paranoid	-1.0	1.41421	[0, -3, -3, -2, -1, -1, 0, 1, -2, 1]
paranoids	-1.6	0.91652	[-2, -1, -1, -2, -2, -1, -1, -1, -4, -1]
pardon	1.3	0.45826	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]
pardoned	0.9	0.9434	[1, 1, 1, 1, 1, 1, 1, 0, 3, -1]
pardoning	1.7	0.78102	[3, 2, 2, 2, 1, 1, 2, 2, 0, 2]
pardons	1.2	0.6	[2, 1, 1, 1, 1, 2, 1, 2, 0, 1]
parley	-0.4	0.66332	[0, -2, 0, 0, -1, -1, 0, 0, 0, 0]
partied	1.4	1.11355	[2, 3, 1, 1, 1, 2, 3, -1, 1, 1]
partier	1.4	0.8	[2, 2, 1, 1, 0, 2, 3, 1, 1, 1]
partiers	0.7	1.00499	[0, 0, 3, 0, 0, 0, 2, 1, 0, 1]
parties	1.7	0.78102	[2, 3, 1, 1, 1, 2, 3, 1, 2, 1]
party	1.7	0.78102	[3, 2, 2, 1, 3, 2, 1, 1, 1, 1]
partyer	1.2	1.07703	[1, 3, 1, 0, 1, 0, 2, 1, 3, 0]
partyers	1.1	0.83066	[1, 2, 0, 3, 1, 1, 1, 0, 1, 1]
partying	1.6	1.11355	[0, 3, 1, 0, 3, 2, 3, 1, 2, 1]
passion	2.0	0.44721	[2, 2, 1, 3, 2, 2, 2, 2, 2, 2]
passional	1.6	0.8	[2, 1, 3, 0, 2, 1, 1, 2, 2, 2]
passionate	2.4	1.35647	[0, 4, 3, 3, 4, 2, 0, 2, 3, 3]
passionately	2.4	0.91652	[3, 0, 3, 3, 2, 3, 2, 3, 2, 3]
passionateness	2.3	0.64031	[1, 3, 2, 3, 2, 3, 2, 3, 2, 2]
passionflower	0.3	0.45826	[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]
passionflowers	0.4	0.66332	[0, 0, 0, 0, 2, 1, 1, 0, 0, 0]
passionless	-1.9	0.7	[-3, -2, -2, -2, -1, -1, -1, -3, -2, -2]
passions	2.2	0.6	[3, 3, 3, 2, 2, 1, 2, 2, 2, 2]
passive	0.8	1.46969	[4, 1, 1, 0, -2, 0, 1, 1, 2, 0]
passively	-0.7	0.64031	[0, -1, 0, 0, -1, -2, 0, -1, -1, -1]
pathetic	-2.7	1.48661	[-3, -4, -3, -4, -2, 1, -2, -2, -4, -4]
pathetical	-1.2	1.249	[-2, -1, -2, -1, -2, 1, -3, 1, -1, -2]
pathetically	-1.8	1.72047	[-3, -4, -2, 0, -3, -2, -3, -3, 1, 1]
pay	-0.4	0.91652	[0, 0, -3, 0, 0, 0, 0, 0, -1, 0]
peace	2.5	1.0247	[3, 2, 1, 4, 2, 3, 4, 1, 3, 2]
peaceable	1.7	0.45826	[2, 2, 1, 2, 1, 2, 2, 1, 2, 2]
peaceableness	1.8	1.16619	[2, 2, 4, 2, 2, 2, 2, 1, 2, -1]
peaceably	2.0	0.63246	[2, 3, 2, 2, 1, 2, 3, 1, 2, 2]
peaceful	2.2	0.74833	[4, 2, 1, 2, 2, 2, 3, 2, 2, 2]
peacefuller	1.9	0.7	[2, 2, 2, 1, 3, 3, 2, 2, 1, 1]
peacefullest	3.1	0.7	[3, 3, 2, 3, 4, 2, 4, 3, 4, 3]
peacefully	2.4	0.66332	[3, 2, 2, 2, 4, 2, 2, 3, 2, 2]
peacefulness	2.1	0.83066	[3, 2, 1, 2, 3, 1, 3, 3, 1, 2]
peacekeeper	1.6	1.11355	[1, 1, 0, 2, 1, 1, 4, 3, 2, 1]
peacekeepers	1.6	1.11355	[4, 1, 1, 2, 1, 1, 2, 3, 0, 1]
peacekeeping	2.0	0.63246	[2, 1, 1, 2, 3, 3, 2, 2, 2, 2]
peacekeepings	1.6	0.8	[0, 1, 1, 2, 2, 3, 2, 2, 2, 1]
peacemaker	2.0	0.89443	[2, 1, 2, 4, 2, 2, 1, 3, 1, 2]
peacemakers	2.4	1.0198	[0, 3, 4, 2, 3, 2, 3, 3, 2, 2]
peacemaking	1.7	0.78102	[1, 1, 1, 3, 3, 1, 2, 2, 2, 1]
peacenik	0.8	0.87178	[1, 1, 0, 1, 2, 0, 1, 1, -1, 2]
peaceniks	0.7	1.00499	[2, 0, 0, 1, 0, 2, 1, -1, 2, 0]
peaces	2.1	0.83066	[2, 2, 2, 2, 3, 0, 3, 3, 2, 2]
peacetime	2.2	1.16619	[3, 1, 4, 2, 4, 3, 1, 1, 2, 1]
peacetimes	2.1	0.83066	[3, 2, 2, 4, 1, 2, 2, 2, 1, 2]
peculiar	0.6	1.2	[-1, 0, -1, 1, 2, -1, 2, 1, 2, 1]
peculiarities	0.1	1.37477	[-1, -1, 0, -1, -1, 1, 3, 2, -1, 0]
peculiarity	0.6	1.2	[-1, 1, -1, 0, 2, -1, 1, 2, 2, 1]
peculiarly	-0.4	1.2	[-1, 2, -2, -1, 0, 0, -2, 1, -1, 0]
penalty	-2.0	0.63246	[-2, -3, -2, -2, -1, -2, -3, -2, -2, -1]
pensive	0.3	1.1	[1, 0, 0, 1, 0, -1, 3, 0, -1, 0]
perfect	2.7	0.78102	[2, 4, 2, 3, 4, 2, 3, 2, 3, 2]
perfecta	1.4	1.42829	[1, 0, 0, 3, 1, 0, 0, 4, 3, 2]
perfectas	0.6	1.11355	[0, 0, -1, 1, 0, 2, 3, 0, 1, 0]
perfected	2.7	0.78102	[1, 3, 3, 4, 2, 3, 3, 2, 3, 3]
perfecter	1.8	0.9798	[2, 1, 3, 1, 2, 1, 2, 4, 1, 1]
perfecters	1.4	1.11355	[2, 1, 3, 0, 0, 3, 2, 0, 1, 2]
perfectest	3.1	1.04403	[2, 4, 4, 4, 3, 2, 1, 3, 4, 4]
perfectibilities	2.1	1.04403	[3, 2, 2, 3, 4, 1, 2, 2, 0, 2]
perfectibility	1.8	1.249	[4, 3, 3, 0, 1, 0, 1, 2, 2, 2]
perfectible	1.5	0.67082	[1, 2, 1, 1, 2, 1, 1, 3, 2, 1]
perfecting	2.3	0.9	[1, 2, 3, 3, 1, 2, 2, 4, 2, 3]
perfection	2.7	1.1	[3, 3, 3, 1, 2, 4, 4, 1, 2, 4]
perfectionism	1.3	1.26886	[3, -1, 2, 1, 2, 2, 2, -1, 1, 2]
perfectionist	1.5	1.20416	[3, -1, 3, 1, 2, 2, 2, 0, 1, 2]
perfectionistic	0.7	1.67631	[-1, 0, 2, 0, 1, 0, 3, -1, 4, -1]
perfectionists	0.1	1.22066	[1, -1, 1, -1, 0, 0, -1, 0, 3, -1]
perfections	2.5	1.43178	[2, 4, 4, 3, 3, 4, -1, 2, 2, 2]
perfective	1.2	0.87178	[1, 0, 1, 1, 3, 2, 2, 0, 1, 1]
perfectively	2.1	1.13578	[3, 3, 1, 4, 0, 2, 1, 2, 2, 3]
perfectiveness	0.9	1.51327	[-2, 3, -1, 0, 2, 0, 2, 2, 2, 1]
perfectives	0.9	0.83066	[0, 2, 1, 1, 1, 0, 2, 0, 2, 0]
perfectivity	2.2	0.9798	[3, 2, 0, 3, 1, 2, 3, 3, 2, 3]
perfectly	3.2	0.4	[3, 4, 4, 3, 3, 3, 3, 3, 3, 3]
perfectness	3.0	0.63246	[4, 3, 3, 3, 3, 2, 4, 2, 3, 3]
perfecto	1.3	1.34536	[1, 0, 0, 2, 0, 0, 1, 4, 3, 2]
perfects	1.6	1.11355	[1, 1, 1, 2, 1, 0, 1, 4, 3, 2]
peril	-1.7	1.67631	[-3, -2, -2, 3, -3, -2, -3, -2, -1, -2]
perjury	-1.9	0.9434	[-3, -2, -3, -2, -2, 0, -1, -2, -3, -1]
perpetrator	-2.2	0.74833	[-2, -3, -2, -2, -2, -2, -4, -2, -1, -2]
perpetrators	-1.0	1.67332	[-1, -2, -2, -2, -2, 2, 0, -4, 1, 0]
perplexed	-1.3	0.64031	[-1, -1, -2, -1, -1, -1, 0, -2, -2, -2]
persecute	-2.1	1.37477	[-2, -3, -2, 1, -1, -4, -2, -2, -2, -4]
persecuted	-1.3	1.61555	[-2, -1, -2, -1, -2, 2, -4, 1, -2, -2]
persecutes	-1.2	1.4	[-2, -1, -2, 0, -2, 1, -3, 1, -1, -3]
persecuting	-1.5	1.62788	[-3, -2, -2, 0, -4, -3, -2, -1, 1, 1]
perturbed	-1.4	0.8	[-2, -1, -1, 0, -2, -2, -2, 0, -2, -2]
perverse	-1.8	1.8868	[-2, -4, -3, 1, -2, -4, 1, 0, -1, -4]
perversely	-2.2	0.87178	[-1, -2, -2, -2, -1, -3, -2, -3, -4, -2]
perverseness	-2.1	1.22066	[-3, -3, 1, -2, -3, -2, -3, -2, -1, -3]
perversenesses	-0.5	1.74642	[-2, 3, -1, -2, 1, 0, 1, 0, -2, -3]
perversion	-1.3	1.34536	[-3, -2, -2, 1, 1, -3, -1, -2, -1, -1]
perversions	-1.2	1.83303	[-2, 0, -4, -2, -3, -3, 0, 1, -1, 2]
perversities	-1.1	1.22066	[-2, -1, -2, 0, -2, -2, -2, 1, 1, -2]
perversity	-2.6	0.8	[-2, -3, -2, -2, -4, -3, -3, -1, -3, -3]
perversive	-2.1	0.7	[-3, -1, -3, -2, -2, -2, -2, -1, -3, -2]
pervert	-2.3	0.9	[-2, -2, -1, -3, -4, -2, -3, -1, -3, -2]
perverted	-2.5	1.56525	[-2, -4, -2, -4, -3, -4, 1, -2, -1, -4]
pervertedly	-1.2	1.77764	[-3, -2, -1, -2, 2, -3, 1, -3, 1, -2]
pervertedness	-1.2	1.46969	[1, -2, -3, -2, 0, -2, -3, 1, 0, -2]
perverter	-1.7	1.48661	[-3, -4, -2, -2, -1, -1, 2, -2, -2, -2]
